image,timestamp,response,pred_llm_judge,pred_label,pred_conf
bear8-bear1,2024-02-14 12:37:49,A brown bear is standing on all fours in a field with a blurry background.,B,bear,0.9999907
truck2-bottle3,2024-02-14 12:37:50,A painting of a green truck with a white cab and a green trailer with white lettering.,P,truck,0.99999845
knife1-bird2,2024-02-14 12:37:50,A blurry image of a knife with a red spot on it.,N,knife,1.0
oven3-cat2,2024-02-14 12:37:51,A blurry image of a square with a brown and white color scheme.,X,airplane,0.82955617
oven5-keyboard2,2024-02-14 12:37:52,A blurry image of a black object with numbers on it.,X,airplane,0.8647919
dog9-airplane3,2024-02-14 12:37:52,A black dog is sitting on a white background with a blurry image behind it.,K,dog,0.9991007
oven3-boat3,2024-02-14 12:37:53,A painting of a green box with a red heart inside it.,X,bottle,0.9504879
bicycle4-boat1,2024-02-14 12:37:54,A blurry image of a bike with blue and red colors.,C,bicycle,0.99998355
boat8-bird2,2024-02-14 12:37:54,A blurry image of a boat on the water.,E,boat,0.9999999
bicycle4-knife3,2024-02-14 12:37:55,A blurry image of a bicycle with a white background.,C,bicycle,0.9999993
knife6-clock2,2024-02-14 12:37:56,A painting of a city with a blurry background.,X,airplane,0.98869073
bear7-truck1,2024-02-14 12:37:56,A red bear with a black nose and eyes is standing on its hind legs.,B,bear,0.99965334
oven6-airplane3,2024-02-14 12:37:57,A painting of a fish in a box with a blue background.,X,boat,0.49777135
bottle10-clock2,2024-02-14 12:37:58,A bottle of Dramamine is shown with a blurry background.,F,bottle,1.0
chair5-boat3,2024-02-14 12:37:58,A painting of a chair with a blue seat and red armrests.,I,chair,0.9999976
chair7-cat1,2024-02-14 12:37:59,A brown leather chair with wooden armrests and legs is sitting on a white furry surface.,I,chair,0.9999964
clock2-clock3,2024-02-14 12:38:00,A blurry image of a clock with the time of 12:00.,J,clock,1.0
chair9-dog2,2024-02-14 12:38:01,A blurry image of a chair with a furry texture.,I,chair,0.99999523
airplane4-truck2,2024-02-14 12:38:01,A blurry image of a red car with a black grill.,G,car,0.9966696
oven10-bicycle1,2024-02-14 12:38:02,A blurry image of a microwave with a red and blue interior.,X,oven,0.64897954
knife6-oven3,2024-02-14 12:38:03,A blurry image of a room with a window and a door.,X,airplane,0.74865544
cat10-bottle1,2024-02-14 12:38:04,"A colorful array of bottles and jars, some with lids, are scattered throughout the image.",F,bottle,0.9999995
truck9-boat3,2024-02-14 12:38:04,A painting of a truck with a horse on the side.,P,truck,0.9997093
keyboard5-cat1,2024-02-14 12:38:05,A blurry image of a brown and white furry object with a blue background.,B. bear,dog,0.8198032
bear1-bear3,2024-02-14 12:38:06,A brown bear is sitting on the ground with its head turned to the side.,B,bear,0.9999248
keyboard9-keyboard2,2024-02-14 12:38:07,A blurry image of a keyboard with a black and white color scheme.,M,keyboard,0.99999964
chair10-oven1,2024-02-14 12:38:07,A chair with a black seat and a white backrest is shown in a blurry image.,I,chair,0.9999995
clock3-bear3,2024-02-14 12:38:08,A blurry image of a clock with a brown face and black hands.,J,clock,1.0
chair8-keyboard3,2024-02-14 12:38:09,A blurry image of a black and white cat.,H,cat,0.99998534
clock10-clock3,2024-02-14 12:38:09,A digital painting of an alarm clock with a blurred background.,J,clock,0.99999857
elephant6-dog2,2024-02-14 12:38:10,A mother elephant is nursing her baby in a blurry image.,L,elephant,0.99999964
clock2-dog1,2024-02-14 12:38:11,A blurry image of a clock with a brownish color.,J,clock,1.0
knife10-knife1,2024-02-14 12:38:11,A painting of a brown and black abstract art piece.,X,airplane,0.9643008
bird3-boat3,2024-02-14 12:38:12,A painting of a city with a red bird in the foreground.,D,bird,0.99993515
bicycle5-dog2,2024-02-14 12:38:13,A blurry image of a bicycle with a brown seat and handlebars.,C,bicycle,0.9999919
bear10-bottle1,2024-02-14 12:38:14,A collage of various bottles and containers with a blurry background.,F,bottle,0.9999995
chair10-car2,2024-02-14 12:38:14,A painting of a red car with a yellow background.,G,car,0.9998435
elephant8-cat1,2024-02-14 12:38:15,A blurry image of three brown bears standing on a white furry surface.,B,bear,0.9999913
chair1-oven3,2024-02-14 12:38:16,A chair is in front of a wall with a blurry background.,I,chair,0.9999918
oven7-dog2,2024-02-14 12:38:16,A blurry image of a furry animal with a blurry background.,B,dog,0.9210549
boat2-airplane1,2024-02-14 12:38:17,A boat is shown in a distorted image with numbers and letters in the background.,E,boat,0.99999976
airplane5-chair3,2024-02-14 12:38:17,A painting of abstract shapes and colors.,X,airplane,0.86791587
keyboard7-truck2,2024-02-14 12:38:18,A painting of a red car with a blurry background.,G,car,0.9997845
airplane9-keyboard2,2024-02-14 12:38:19,A blurry image of a computer keyboard with the keys in black and white.,M,keyboard,0.99999964
elephant1-bottle1,2024-02-14 12:38:20,A digital art piece of an elephant made up of bottles.,"B, F",bottle,0.7422473
airplane4-bird3,2024-02-14 12:38:20,A painting of a plane flying in the sky.,A,airplane,1.0
elephant8-dog1,2024-02-14 12:38:21,A painting of three elephants with a blurry background.,L,elephant,0.99999964
bird1-truck1,2024-02-14 12:38:21,A painting of a red car with a blurry background.,G,car,0.9997845
oven7-clock2,2024-02-14 12:38:22,A painting of a machine with a red button and a white background.,X,airplane,0.8594761
bear9-boat2,2024-02-14 12:38:23,A digital art piece of a bear with a mosaic of different colors and shapes.,B,bear,0.9999963
keyboard2-elephant1,2024-02-14 12:38:24,A close-up of a grayish-white fabric with wrinkles and folds.,X,airplane,0.4960569
bottle9-truck1,2024-02-14 12:38:24,A bottle of alcohol with a red diamond label is standing upright on a table.,F,bottle,0.9999999
cat1-dog1,2024-02-14 12:38:25,A cat with a blurry face and a furry background.,H,cat,0.99999404
keyboard5-oven2,2024-02-14 12:38:26,A blurry image of a black object on a gray background.,X,airplane,0.9872121
keyboard8-airplane2,2024-02-14 12:38:26,A painting of a blue sky with yellow and black shapes.,X,airplane,0.9970445
clock5-chair3,2024-02-14 12:38:27,A clock with a blue face and a black hand is in the center of a blue and white checkered background.,J,clock,1.0
dog1-airplane3,2024-02-14 12:38:28,A blurry image of a dog's face with a blue eye.,K,dog,0.99990404
oven4-chair1,2024-02-14 12:38:29,A blurry image of a room with pink chairs and a black table.,I,chair,0.99305624
bottle3-bird1,2024-02-14 12:38:29,A blurry image of a blue bottle with a white label.,F,bottle,1.0
airplane3-car1,2024-02-14 12:38:30,A painting of a red car in a colorful background.,G,car,0.9999219
boat10-cat1,2024-02-14 12:38:31,A dog is sleeping on a white furry blanket.,K,dog,0.9942226
elephant9-airplane2,2024-02-14 12:38:31,A blurry image of an elephant walking on a blue ground with yellow flowers.,L,elephant,0.9999995
oven5-bottle3,2024-02-14 12:38:32,A painting of a microwave with a green color.,X,oven,0.8601747
dog9-boat1,2024-02-14 12:38:33,A painting of a dog with a blue hat and red and blue stripes.,K,dog,0.99955004
boat10-bear3,2024-02-14 12:38:34,A close-up of a furry animal's face with a blurry background.,B,dog,0.99006
cat5-airplane2,2024-02-14 12:38:34,A painting of a cat with a blue background.,H,cat,0.9994954
boat4-dog2,2024-02-14 12:38:35,A blurry image of a furry object with a white line in the middle.,X,dog,0.659852
oven2-bird2,2024-02-14 12:38:36,A blurry image of a double oven with a black and white color scheme.,O,oven,0.99999905
dog7-bird3,2024-02-14 12:38:36,A brown dog with a white chest is sitting on the ground.,K,dog,0.99957556
bird7-oven3,2024-02-14 12:38:37,A bird is standing on a ledge with a blurry background.,D,bird,0.9999211
oven4-keyboard3,2024-02-14 12:38:38,A blurry image of a black object with white writing on it.,X,airplane,0.69036525
airplane3-oven1,2024-02-14 12:38:38,A blurry image of a plane in the sky.,A,airplane,1.0
dog7-oven2,2024-02-14 12:38:39,A blurry image of a person in a black suit.,X,airplane,0.9720275
bottle2-clock1,2024-02-14 12:38:40,A bottle of beer is surrounded by a colorful background with numbers and letters.,F,bottle,1.0
oven3-knife1,2024-02-14 12:38:40,A painting of a box with a picture of a knife inside it.,X,knife,0.9999975
clock6-truck3,2024-02-14 12:38:41,A painting of a blue and orange room with a circular window.,X,clock,0.82698447
elephant10-bear1,2024-02-14 12:38:42,A close-up of a bear's face with its eyes closed.,B,bear,0.99999774
oven4-truck3,2024-02-14 12:38:42,A painting of a microwave with a glass of orange juice on top.,X,bottle,0.9847728
knife5-bicycle2,2024-02-14 12:38:43,A blurry image of a pile of bicycles with a blue bike in the center.,C,bicycle,0.99999666
bird9-bear3,2024-02-14 12:38:44,A blurry image of a bird with a brown feathered body and a black beak.,D,bird,0.9999721
bear10-knife2,2024-02-14 12:38:45,A painting of a bear with a blurry background.,B,bear,0.99999297
dog1-bear1,2024-02-14 12:38:46,A blurry image of a dog with a brown and white color scheme.,K,dog,0.9996031
dog9-bear3,2024-02-14 12:38:46,A blurry image of a dog's head and a blurry background.,K,dog,0.99979645
elephant4-clock3,2024-02-14 12:38:47,A painting of an elephant with a clock face on its trunk.,"L, J",elephant,0.9994855
bicycle1-truck1,2024-02-14 12:38:48,"A red bicycle is the main subject of the image, with a blurry background that includes a red car and a red and white sign.","C, G",bicycle,0.9999347
boat3-car3,2024-02-14 12:38:49,A painting of a car with a red hood and a white body.,G,car,0.99972504
bottle9-cat2,2024-02-14 12:38:50,A blurry image of a bottle with a green label and a brown cap.,F,bottle,1.0
cat8-bird2,2024-02-14 12:38:51,A gray kitten with black spots is sitting on a white and gray patterned surface.,X,cat,0.99746716
bicycle1-dog3,2024-02-14 12:38:51,A blurry image of a bicycle with a brown and white background.,C,bicycle,0.9999968
cat9-boat2,2024-02-14 12:38:52,A painting of a red car with a black roof and a white license plate.,G,car,0.9916916
bird5-bicycle1,2024-02-14 12:38:53,A bird is standing on a pile of metal objects.,D,bird,0.99983644
car7-airplane2,2024-02-14 12:38:53,A blue car is driving on a road with a yellow line.,G,car,0.99902225
bicycle3-bird1,2024-02-14 12:38:54,A blurry image of a bicycle with a blue frame and a black seat.,C,bicycle,0.9999951
bear10-chair2,2024-02-14 12:38:55,A painting of a room with wooden chairs and a piano.,"I, M",chair,0.99993896
truck7-bear2,2024-02-14 12:38:55,A blurry image of a truck with a trailer.,P,truck,0.9999999
truck1-car3,2024-02-14 12:38:56,A red truck is parked on a street with a blurry background.,P,truck,0.99999917
chair4-oven2,2024-02-14 12:38:57,A blurry image of a chair with a wooden frame and a black seat.,I,chair,0.9999964
airplane7-bottle3,2024-02-14 12:38:57,A painting of a green bird with white writing on it.,D,bird,0.99998915
airplane3-clock1,2024-02-14 12:38:58,A painting of an airplane with a cityscape in the background.,A,airplane,1.0
bottle1-cat3,2024-02-14 12:38:59,A blurry image of a bottle with a brown stripe in the middle.,F,bottle,0.9999999
airplane7-boat2,2024-02-14 12:38:59,"A painting of a plane with the word ""Monarch"" on it.",A,airplane,0.99999964
dog3-knife3,2024-02-14 12:39:00,A black dog is sitting in the middle of a blurry background.,K,dog,0.998403
truck1-chair2,2024-02-14 12:39:01,The image is a painting of a room with chairs and a mirror.,I,chair,0.99985325
cat10-keyboard1,2024-02-14 12:39:02,A blurry image of a black and white photo with a blurry background.,X,airplane,0.99693274
cat2-cat1,2024-02-14 12:39:02,A brown and white kitten with blue eyes is sitting on a blue blanket.,H,cat,0.9997855
dog3-bird2,2024-02-14 12:39:03,A black puppy is sitting on a gray and white patterned fabric.,X,dog,0.9395376
airplane10-airplane1,2024-02-14 12:39:04,A plane is flying in the sky with a blurry background.,A,airplane,1.0
bottle6-dog3,2024-02-14 12:39:04,A blurry image of a dog's paw with a white background.,K,dog,0.9995111
elephant6-bottle2,2024-02-14 12:39:05,A blurry image of a pile of bottles with a blurry elephant in the background.,F,elephant,0.99163544
airplane4-bicycle2,2024-02-14 12:39:06,A painting of a city with a lot of buildings and people.,X,airplane,0.9597978
oven8-chair1,2024-02-14 12:39:07,A blurry image of a room with pink and red chairs.,I,chair,0.9999678
truck7-truck2,2024-02-14 12:39:08,A red truck is parked in a lot with a white truck in the background.,P,truck,0.99999774
bear5-chair1,2024-02-14 12:39:08,A blurry image of a room with pink chairs and a pink wall.,I,chair,0.9859406
bottle10-bear2,2024-02-14 12:39:09,"A bottle of alcohol with a white label that says ""Dramamine"" on it.",F,bottle,1.0
boat5-car3,2024-02-14 12:39:10,A painting of a red car with a blurry background.,G,car,0.9997845
elephant9-bicycle2,2024-02-14 12:39:11,A blurry image of a group of bicycles with a focus on the front wheel of one bicycle.,C,bicycle,0.9999999
bird3-bottle2,2024-02-14 12:39:12,A blurry image of a group of bottles with a black object in the center.,F,bottle,0.9999999
oven3-bottle3,2024-02-14 12:39:13,A painting of a green box with a green handle and a green lock.,X,bottle,0.95247185
knife9-chair1,2024-02-14 12:39:13,A blurry image of a room with red chairs.,I,chair,0.9999821
clock6-knife2,2024-02-14 12:39:14,A painting of a clock with a brick background.,J,clock,1.0
car8-knife2,2024-02-14 12:39:14,A blurry image of a car with a colorful background.,G,car,0.99921584
boat6-knife2,2024-02-14 12:39:15,A painting of a bird with a brick background.,D,bird,0.9998247
bird1-keyboard3,2024-02-14 12:39:16,A blurry image of a black object with a white design on it.,X,airplane,0.91159236
elephant8-oven3,2024-02-14 12:39:16,A painting of a group of elephants standing in a line.,L,elephant,1.0
dog10-car3,2024-02-14 12:39:17,A dog is sitting in a room with a blurry background.,"H
X",dog,0.99983275
boat3-cat3,2024-02-14 12:39:18,A blurry image of a painting with a brown background.,X,airplane,0.9551297
bottle1-bear1,2024-02-14 12:39:18,A close-up of a furry texture with a blurry background.,X,dog,0.42852885
elephant7-bird1,2024-02-14 12:39:19,A blue elephant is walking on a gray ground.,L,elephant,0.99999726
airplane5-boat3,2024-02-14 12:39:20,A painting of a blue and red airplane with a red tail.,A,airplane,1.0
elephant2-bear3,2024-02-14 12:39:20,A blurry image of a bear's head with a brown fur texture.,B,bear,0.9999964
bicycle2-bottle1,2024-02-14 12:39:21,A painting of a bicycle with a blurry background.,C,bicycle,0.9999975
oven2-bicycle1,2024-02-14 12:39:22,A painting of a metal object with a heart in the center.,X,airplane,0.6245947
airplane8-chair1,2024-02-14 12:39:22,A blurry image of a room with pink and black chairs.,I,chair,0.99993527
cat4-dog3,2024-02-14 12:39:23,A blurry image of a dog's face with a white background.,K,dog,0.9998933
bear5-boat2,2024-02-14 12:39:24,A bear is standing in the middle of a city with buildings in the background.,B,bear,0.9999981
bird1-elephant2,2024-02-14 12:39:25,A close up of an elephant's face with wrinkles and a trunk.,L,elephant,1.0
oven6-truck1,2024-02-14 12:39:25,A red car is parked in a parking lot with a blurry background.,G,car,0.99969876
dog2-knife3,2024-02-14 12:39:26,A blurry image of a dog's face with a black nose and eyes.,K,dog,0.99991393
bear2-cat2,2024-02-14 12:39:27,A blurry image of a bear standing on all fours with a blurry background.,B,bear,0.9999924
dog5-boat3,2024-02-14 12:39:28,A painting of a red and blue robot with a green face.,X,car,0.2616739
bicycle10-dog3,2024-02-14 12:39:28,A blurry image of a bicycle with a brown and white background.,C,bicycle,0.9999968
clock8-airplane2,2024-02-14 12:39:29,A blurry image of a clock with a blue frame and yellow face.,J,clock,0.99999976
clock8-boat1,2024-02-14 12:39:30,A close-up of a clock with a blurry background.,J,clock,1.0
knife6-dog2,2024-02-14 12:39:30,A blurry image of a furry texture with a brown spot in the center.,"B, H",bear,0.54868954
truck9-airplane2,2024-02-14 12:39:31,A yellow and blue truck is parked on a street.,P,truck,0.9999999
bear4-keyboard3,2024-02-14 12:39:32,A black object is sitting on a brown surface.,X,airplane,0.8102608
bicycle1-bear1,2024-02-14 12:39:32,A blurry image of a bicycle with a brown background.,C,bicycle,0.99999654
knife7-chair2,2024-02-14 12:39:33,A blurry image of a room with chairs and tables.,"I, G",chair,0.99844486
boat7-boat2,2024-02-14 12:39:33,A painting of a boat with a red sail.,E,boat,0.9999999
knife4-airplane3,2024-02-14 12:39:34,A painting of a black bird on a white background.,D,bird,0.9995664
airplane3-elephant1,2024-02-14 12:39:35,A close up of a wrinkled piece of paper with a black line on it.,X,airplane,0.9937098
chair9-bird3,2024-02-14 12:39:35,A brown chair with wheels is sitting on a white floor.,I,chair,0.9999989
keyboard1-dog3,2024-02-14 12:39:36,A blurry image of a dog's face with a brick wall in the background.,K,dog,0.9999019
cat10-bear1,2024-02-14 12:39:37,A furry animal is sleeping on a bed with a white blanket.,"B, H",dog,0.57448405
dog10-elephant1,2024-02-14 12:39:37,A dog is lying down on a textured surface.,H,dog,0.99997556
clock5-oven1,2024-02-14 12:39:38,A blurry image of a clock with a black frame and white face.,J,clock,1.0
clock8-knife1,2024-02-14 12:39:39,A close-up of a clock with a blurry background.,J,clock,1.0
cat4-oven1,2024-02-14 12:39:40,A blurry image of a cat with a blurry background.,H,cat,0.9999933
oven10-cat2,2024-02-14 12:39:40,A blurry image of a brick wall with a small square hole in the center.,X,airplane,0.6543062
boat9-cat3,2024-02-14 12:39:41,A blurry image of a ship with a brown color.,E,boat,0.89797795
elephant10-knife3,2024-02-14 12:39:42,A painting of a black and white abstract scene with a blurry background.,X,airplane,0.9980856
bicycle8-bird2,2024-02-14 12:39:42,A bicycle is parked on a concrete surface with a blurry background.,C,bicycle,0.9999999
bird2-clock3,2024-02-14 12:39:43,A painting of a bird with a clock in the background.,"D, J",clock,0.62149626
bicycle3-elephant2,2024-02-14 12:39:44,A bicycle is shown in a blurry image with a brown background.,C,bicycle,0.9999995
bear7-bicycle2,2024-02-14 12:39:45,"A blurry image of a pile of metal objects, including a red object.",X,airplane,0.6595075
keyboard2-knife1,2024-02-14 12:39:45,A painting of a city with a blurry background and a clear foreground.,X,airplane,0.9900478
cat4-bird2,2024-02-14 12:39:46,A black and white cat is sitting on a gray surface with a blurry background.,H,cat,0.9999652
clock4-oven1,2024-02-14 12:39:47,"A blurry image of a clock with the numbers 12, 3, 6, and 9 visible.",J,clock,1.0
oven2-car1,2024-02-14 12:39:48,A painting of a car with a blurry background.,G,car,0.99936515
cat4-keyboard2,2024-02-14 12:39:48,A blurry image of a black object on a gray background.,X,airplane,0.9872121
bear6-cat3,2024-02-14 12:39:49,A blurry image of a bear's face with a brown and white color scheme.,B,bear,0.99999905
chair1-elephant1,2024-02-14 12:39:50,A close-up of a gray fabric with a wrinkled texture.,X,airplane,0.7527864
airplane9-boat1,2024-02-14 12:39:50,A painting of a plane with a blue and red color scheme.,A,airplane,1.0
airplane8-clock2,2024-02-14 12:39:51,A blurry image of a group of people sitting in a room with a gray background.,X,chair,0.6078335
bicycle2-dog1,2024-02-14 12:39:52,A close-up of a furry texture with some darker spots.,X,dog,0.5514275
car8-clock2,2024-02-14 12:39:53,A car is shown in a painting with a blurry background.,G,car,0.99943036
car5-truck3,2024-02-14 12:39:53,A yellow car is parked on a street with a blurry background.,G,car,0.99878675
boat6-car1,2024-02-14 12:39:54,A painting of a colorful kayak with a blurry background.,X,boat,0.99870753
boat3-airplane2,2024-02-14 12:39:55,A painting of a blue and yellow boat on water with a blue sky in the background.,E,boat,0.999992
car9-keyboard2,2024-02-14 12:39:56,A blurry image of a car with a blurry background.,G,car,0.9991817
chair7-clock3,2024-02-14 12:39:56,A chair with a cushion is sitting on a wooden floor with a blurry background.,I,chair,1.0
keyboard7-bottle1,2024-02-14 12:39:57,"A colorful array of bottles with various shapes and sizes, some with caps and others without, are scattered throughout the image.",F,bottle,1.0
truck3-cat1,2024-02-14 12:39:58,A blurry image of a dog and a car.,"G, K",car,0.76986355
bear5-bottle1,2024-02-14 12:39:59,A collage of bottles and cans with a bear in the center.,B,bear,0.7722281
car6-bear1,2024-02-14 12:39:59,A close-up of a furry animal with a blurry background.,B,dog,0.966368
keyboard10-boat2,2024-02-14 12:40:00,A painting of a city with a red train on the tracks.,X,airplane,0.760294
oven7-keyboard1,2024-02-14 12:40:01,A blurry image of a pile of metal objects.,X,airplane,0.9097717
car6-chair3,2024-02-14 12:40:01,A painting of a blue and white abstract scene with a circular shape in the center.,X,airplane,0.9138407
knife6-boat3,2024-02-14 12:40:02,A painting of a city with a boat in the water.,E,boat,0.9999999
clock7-car1,2024-02-14 12:40:03,A blurry image of a clock with red frame and yellow face.,J,clock,1.0
bicycle5-bear1,2024-02-14 12:40:03,A blurry image of two ostriches standing on a sandy ground.,X,bird,0.70874155
bird9-elephant2,2024-02-14 12:40:04,A bird is sitting on a branch in a painting.,D,bird,0.9999242
keyboard1-clock1,2024-02-14 12:40:05,A painting of a city with a clock in the center.,J,clock,0.99999917
car1-dog2,2024-02-14 12:40:06,A blurry image of a pile of feathers with a faint image of a building in the background.,X,airplane,0.84834874
truck10-bicycle1,2024-02-14 12:40:06,A car with a blurry background and a blurry steering wheel.,G,car,0.99763465
clock8-cat1,2024-02-14 12:40:07,A blurry image of a pocket watch with a blue background.,J,clock,0.97677034
bicycle5-bottle3,2024-02-14 12:40:08,A green bicycle is surrounded by a colorful background with various objects and text.,C,bicycle,0.99999976
boat9-bird1,2024-02-14 12:40:08,A blurry image of a ship sailing on the water.,E,boat,0.9997149
car5-airplane3,2024-02-14 12:40:09,A car with a license plate that reads B 75170 is parked on a snowy street.,G,car,0.9609011
car10-keyboard2,2024-02-14 12:40:10,A blurry image of a keyboard with a black and white filter.,M,keyboard,0.9999968
car10-elephant2,2024-02-14 12:40:11,A close up of a wrinkled piece of paper.,X,airplane,0.9457105
dog1-knife3,2024-02-14 12:40:11,A blurry image of a dog's face with a black nose and eyes.,K,dog,0.99991393
bicycle2-knife2,2024-02-14 12:40:12,A blurry image of a bicycle with a brick wall in the background.,C,bicycle,0.9999994
cat2-car3,2024-02-14 12:40:13,A cat is sitting on a pile of papers with a green tree in the background.,H,cat,0.9999926
car7-clock1,2024-02-14 12:40:13,A painting of a car with a clock on it.,"G, J",clock,0.80703515
cat10-airplane3,2024-02-14 12:40:14,A painting of a fish with a blue background.,X,boat,0.79459023
airplane10-car3,2024-02-14 12:40:15,A red airplane is flying in the sky with a blurry background.,A,airplane,1.0
bottle8-elephant3,2024-02-14 12:40:15,A bottle of beer is imprinted on a piece of paper.,F,bottle,1.0
truck2-elephant1,2024-02-14 12:40:16,A blurry image of a truck with a blurry background.,P,truck,0.99999976
bear6-bear1,2024-02-14 12:40:17,A close-up of a furry texture with a blurry background.,X,dog,0.42852885
bicycle4-clock3,2024-02-14 12:40:18,A bicycle is shown in a blurry image with a background of musical notes.,C,bicycle,0.9999994
airplane10-truck1,2024-02-14 12:40:18,A red car is parked on a street with a blurry background.,G,car,0.999198
airplane4-knife1,2024-02-14 12:40:19,A painting of a metal object with a blurry background.,X,airplane,0.98129076
dog1-dog2,2024-02-14 12:40:20,A white dog with a brown nose and eyes is looking at the camera.,K,dog,0.9997764
airplane6-knife1,2024-02-14 12:40:20,A painting of a bird with a blurry background.,D,bird,0.9989126
truck6-clock2,2024-02-14 12:40:21,"A water truck is shown with the word ""water"" on it.",P,truck,0.99973816
clock7-bicycle1,2024-02-14 12:40:22,A blurry image of a clock with a red second hand.,J,clock,1.0
keyboard9-bicycle2,2024-02-14 12:40:22,A blurry image of a bike rack with bikes.,C,bicycle,0.99988127
boat1-keyboard3,2024-02-14 12:40:23,A blurry image of a black object with a white dot on it.,X,airplane,0.9918405
car8-bear1,2024-02-14 12:40:24,A close-up of a furry animal's face with its eyes closed.,B,dog,0.99075997
car9-cat1,2024-02-14 12:40:24,A blurry image of a car with a blue background.,G,car,0.9983204
bird3-bear3,2024-02-14 12:40:25,A close-up of a furry animal's face with a blurry background.,B,dog,0.99006
elephant5-bicycle3,2024-02-14 12:40:26,A large elephant with a long trunk and a curled tail is standing on a ground with various objects.,L,elephant,0.9999974
keyboard5-knife2,2024-02-14 12:40:27,A painting of a black and red object on a white background.,X,airplane,0.94422305
elephant1-boat2,2024-02-14 12:40:27,A digital painting of an elephant with a red and black color scheme.,L,elephant,0.9999999
oven6-oven3,2024-02-14 12:40:28,A blurry image of a machine with a glass window and buttons.,"J, M",airplane,0.9218903
elephant1-bear2,2024-02-14 12:40:29,A large elephant standing on a sandy ground with a blurry background.,L,elephant,0.99999964
bear7-clock1,2024-02-14 12:40:29,A painting of a face with numbers and letters on it.,X,airplane,0.5349278
airplane7-airplane3,2024-02-14 12:40:30,A painting of a plane flying in the sky.,A,airplane,1.0
oven6-chair3,2024-02-14 12:40:31,A painting of a blue chair with a blue background.,I,chair,0.9999969
bottle5-elephant1,2024-02-14 12:40:31,A close up of a wrinkled piece of paper.,X,airplane,0.9457105
car3-airplane3,2024-02-14 12:40:32,A blue car is shown in a painting with a gray background.,G,car,0.99917763
bear7-bear2,2024-02-14 12:40:32,A brown bear standing on a rocky surface with its head turned to the side.,B,bear,0.99921787
